
rho             theta           phi             
0.85524887988   -0.09019593309  0.00096927689   
0.85509218491   -0.09023615579  0.00097477762   
0.85493518602   -0.09027656983  0.00098030962   
0.85477785119   -0.09031718534  0.00098587436   
0.85462019194   -0.09035800126  0.00099147179   
0.85446220982   -0.09039901914  0.00099710224   
0.85430392161   -0.09044023661  0.00100276546   
0.85414528692   -0.09048166622  0.00100846328   
0.85398635429   -0.09052329735  0.00101419435   
0.85382707814   -0.09056514407  0.00101996071   
0.85366748522   -0.09060720151  0.00102576180   
0.85350758282   -0.09064946995  0.00103159775   
0.85334734410   -0.09069195871  0.00103746998   
0.85318675359   -0.09073467427  0.00104337949   
0.85302585037   -0.09077760860  0.00104932529   
0.85286460932   -0.09082077081  0.00105530876   
0.85270304347   -0.09086415988  0.00106132987   
0.85254112996   -0.09090778451  0.00106738997   
0.85237885284   -0.09095165164  0.00107349014   
0.85221624364   -0.09099575544  0.00107962971   
0.85205330131   -0.09104009892  0.00108580923   
0.85189002485   -0.09108468511  0.00109202926   
0.85172639292   -0.09112952274  0.00109829114   
0.85156240232   -0.09117461565  0.00110459558   
0.85139807145   -0.09121996181  0.00111094242   
0.85123336915   -0.09126557294  0.00111733346   
0.85106832494   -0.09131144407  0.00112376816   
0.85090291154   -0.09135758605  0.00113024820   
0.85073714417   -0.09140399802  0.00113677361   
0.85057098166   -0.09145069500  0.00114334669   
0.85040446736   -0.09149766841  0.00114996639   
0.85023757108   -0.09154493042  0.00115663461   
0.85007029224   -0.09159248500  0.00116335208   
0.84990263456   -0.09164033500  0.00117011939   
0.84973457575   -0.09168849082  0.00117693822   
0.84956610928   -0.09173695853  0.00118380961   
0.84939725811   -0.09178573582  0.00119073344   
0.84922801385   -0.09183482949  0.00119771088   
0.84905834253   -0.09188425397  0.00120474421   
0.84888821481   -0.09193402265  0.00121183554   
0.84871768873   -0.09198412347  0.00121898340   
0.84854672422   -0.09203457322  0.00122619041   
0.84837531253   -0.09208537977  0.00123345794   
0.84820344548   -0.09213655100  0.00124078737   
0.84803111663   -0.09218809451  0.00124818006   
0.84785829748   -0.09224002473  0.00125563834   
0.84768499539   -0.09229234560  0.00126316307   
0.84751119339   -0.09234506861  0.00127075618   
0.84733689806   -0.09239819836  0.00127841865   
0.84716205566   -0.09245175817  0.00128615415   
0.84698666429   -0.09250575590  0.00129396414   
0.84681075441   -0.09256018964  0.00130184869   
0.84663425821   -0.09261508820  0.00130981231   
0.84645715085   -0.09267046764  0.00131785772   
0.84627940598   -0.09272634494  0.00132598778   
0.84610104192   -0.09278272346  0.00133420336   
0.84592202837   -0.09283962224  0.00134250768   
0.84574229687   -0.09289707314  0.00135090582   
0.84556183627   -0.09295509047  0.00135940035   
0.84538060836   -0.09301369779  0.00136799520   
